order_id,user_id,category,price,timestamp
ORD09372,1006,食品,131.39,2025-04-29 21:22:24.681060
ORD05448,895,服装,361.15,2025-04-29 21:23:30.323119
ORD02242,1586,食品,231.55,2025-04-29 21:28:15.867568
ORD03818,2500,家居用品,92.82,2025-04-29 21:30:01.908910
ORD04659,119,电子产品,467.61,2025-04-29 21:36:11.563163
ORD08530,2297,家居用品,267.11,2025-04-29 21:39:49.437202
ORD01796,627,服装,344.12,2025-04-29 21:47:57.640346
ORD06724,2288,图书,174.51,2025-04-29 21:48:40.093784
ORD01644,2495,电子产品,107.28,2025-04-29 21:54:28.154239
ORD00796,1625,家居用品,128.38,2025-04-29 21:57:13.744473
ORD03164,130,电子产品,135.11,2025-04-29 22:00:42.025603
ORD03842,573,食品,179.17,2025-04-29 22:00:53.930184
ORD05889,2472,电子产品,159.14,2025-04-29 22:02:05.622414
ORD04437,1767,图书,177.73,2025-04-29 22:07:07.127771
ORD09970,2657,食品,252.67,2025-04-29 22:07:28.592429
ORD05838,352,家居用品,111.52,2025-04-29 22:13:39.192374
ORD03260,2916,家居用品,147.81,2025-04-29 22:16:11.647389
ORD08344,1857,服装,247.03,2025-04-29 22:19:48.617456
ORD08683,1312,家居用品,60.52,2025-04-29 22:20:15.626987
ORD01170,286,家居用品,75.23,2025-04-29 22:22:29.290426
ORD01433,556,食品,60.38,2025-04-29 22:22:52.282043
ORD03192,305,家居用品,273.92,2025-04-29 22:28:24.250389
ORD00393,1430,图书,107.71,2025-04-29 22:36:12.175384
ORD06851,2058,服装,235.31,2025-04-29 22:42:01.023238
ORD07767,2916,家居用品,434.86,2025-04-29 22:45:34.689214
ORD07149,1331,服装,339.51,2025-04-29 22:55:56.593469
ORD07874,1358,服装,59.72,2025-04-29 22:57:51.540807
ORD05345,2217,电子产品,330.46,2025-04-29 22:57:51.758615
ORD04316,581,图书,156.82,2025-04-29 23:03:36.129693
ORD04180,90,家居用品,41.88,2025-04-29 23:07:34.537792
ORD05866,542,图书,191.4,2025-04-29 23:19:44.086472
ORD05901,1758,图书,42.85,2025-04-29 23:32:51.071962
ORD03755,1237,服装,61.24,2025-04-29 23:33:18.750904
ORD01695,1119,家居用品,54.66,2025-04-29 23:34:14.005793
ORD03622,464,图书,133.01,2025-04-29 23:56:19.943504
ORD08544,1313,服装,37.87,2025-04-29 23:57:51.072183
ORD08821,2728,图书,356.87,2025-04-30 00:04:58.274264
ORD01123,1811,电子产品,86.32,2025-04-30 00:13:28.058591
ORD06735,1750,电子产品,114.9,2025-04-30 00:18:18.507983
ORD08839,1787,图书,62.26,2025-04-30 00:32:13.022683
ORD04817,2681,电子产品,184.17,2025-04-30 00:33:15.808794
ORD04133,646,家居用品,110.07,2025-04-30 00:34:36.863384
ORD07598,2827,家居用品,172.77,2025-04-30 00:34:58.687135
ORD03234,1337,电子产品,258.88,2025-04-30 00:39:21.209937
ORD09790,1331,食品,77.14,2025-04-30 00:42:16.277874
ORD03203,2405,服装,132.53,2025-04-30 00:42:24.005242
ORD02997,1520,图书,264.5,2025-04-30 00:46:15.999964
ORD07749,256,家居用品,215.59,2025-04-30 00:46:19.904919
ORD07733,1297,电子产品,113.06,2025-04-30 00:55:13.167979
ORD05173,2283,服装,509.1,2025-04-30 00:56:19.724739
ORD09127,2778,服装,197.77,2025-04-30 00:57:41.932571
ORD07290,2459,食品,105.85,2025-04-30 00:59:07.106244
ORD00743,1066,服装,99.71,2025-04-30 01:00:25.533803
ORD07676,2843,图书,110.39,2025-04-30 01:01:51.735138
ORD01008,1674,服装,195.73,2025-04-30 01:02:50.819444
ORD04256,1465,图书,369.78,2025-04-30 01:08:13.328704
ORD05293,891,食品,451.15,2025-04-30 01:14:24.036885
ORD08381,1786,图书,11.18,2025-04-30 01:14:57.115809
ORD00026,2873,图书,189.78,2025-04-30 01:15:26.624472
ORD08811,110,食品,81.91,2025-04-30 01:25:06.305817
ORD07600,1827,食品,181.45,2025-04-30 01:30:59.592701
ORD02718,462,图书,409.02,2025-04-30 01:32:38.200598
ORD06590,791,服装,13.66,2025-04-30 01:35:42.509294
ORD04829,1900,图书,158.5,2025-04-30 01:47:39.293695
ORD09991,1932,电子产品,98.57,2025-04-30 01:49:55.571653
ORD07865,217,电子产品,172.3,2025-04-30 01:49:57.046374
ORD09225,1001,家居用品,18.56,2025-04-30 01:57:47.727515
ORD05490,2204,服装,283.75,2025-04-30 02:04:43.680142
ORD08241,2236,家居用品,192.96,2025-04-30 02:06:04.676780
ORD01811,1324,食品,308.32,2025-04-30 02:13:21.148199
ORD06652,1322,图书,65.96,2025-04-30 02:23:30.133595
ORD03282,1672,食品,36.22,2025-04-30 02:35:01.854631
ORD00126,2208,电子产品,343.09,2025-04-30 02:45:26.341066
ORD01252,1178,图书,75.48,2025-04-30 02:48:38.786669
ORD05812,999,电子产品,90.08,2025-04-30 02:50:56.395111
ORD09683,2910,图书,275.04,2025-04-30 03:02:10.346267
ORD07427,2331,食品,290.94,2025-04-30 03:03:24.097010
ORD04267,899,电子产品,221.59,2025-04-30 03:08:39.452535
ORD05043,1281,图书,372.59,2025-04-30 03:28:08.804156
ORD01817,1921,家居用品,78.34,2025-04-30 03:36:54.527305
ORD06953,2144,图书,201.8,2025-04-30 03:39:49.006505
ORD04173,2582,食品,124.55,2025-04-30 03:40:30.733645
ORD05760,1543,家居用品,462.03,2025-04-30 03:44:44.429331
ORD07703,286,食品,156.81,2025-04-30 03:54:05.230320
ORD08532,839,家居用品,204.15,2025-04-30 03:54:39.775454
ORD08180,2188,图书,166.39,2025-04-30 03:57:49.161821
ORD06650,2512,服装,302.69,2025-04-30 04:02:23.705046
ORD03998,1002,食品,168.61,2025-04-30 04:02:37.391440
ORD00111,865,图书,63.12,2025-04-30 04:08:44.597674
ORD08205,2679,图书,362.13,2025-04-30 04:10:28.507006
ORD09440,2415,家居用品,472.4,2025-04-30 04:16:49.440878
ORD07907,2523,服装,31.43,2025-04-30 04:20:09.418566
ORD02100,1039,家居用品,118.89,2025-04-30 04:23:56.496973
ORD05000,827,图书,30.1,2025-04-30 04:26:51.603978
ORD02112,182,家居用品,179.6,2025-04-30 04:28:53.060887
ORD02084,351,食品,397.94,2025-04-30 04:29:00.059481
ORD02695,149,电子产品,67.01,2025-04-30 04:35:21.970259
ORD08594,2796,电子产品,43.49,2025-04-30 04:38:57.235134
ORD07072,2146,服装,264.31,2025-04-30 04:41:26.446561
ORD07499,380,家居用品,177.93,2025-04-30 04:42:16.130159
ORD02441,1611,电子产品,79.7,2025-04-30 04:46:14.607719
ORD06598,162,服装,107.24,2025-04-30 04:48:01.641363
ORD04528,2815,服装,139.76,2025-04-30 04:52:11.577729
ORD04253,240,服装,136.73,2025-04-30 04:56:20.397330
ORD01004,2261,家居用品,40.43,2025-04-30 05:00:20.955967
ORD00845,1006,家居用品,455.54,2025-04-30 05:00:44.192318
ORD00896,1512,家居用品,63.03,2025-04-30 05:06:31.714380
ORD01268,1202,家居用品,171.11,2025-04-30 05:10:54.935213
ORD04322,2886,服装,127.95,2025-04-30 05:15:22.560998
ORD00656,1827,食品,79.49,2025-04-30 05:16:09.015124
ORD03628,2221,家居用品,163.86,2025-04-30 05:17:05.542301
ORD02248,1828,电子产品,343.12,2025-04-30 05:18:02.678375
ORD07608,2186,食品,108.87,2025-04-30 05:24:54.306587
ORD03948,490,食品,412.62,2025-04-30 05:31:01.867981
ORD06043,1619,图书,173.32,2025-04-30 05:36:16.782376
ORD00832,722,食品,99.69,2025-04-30 05:41:14.685198
ORD04360,133,家居用品,92.59,2025-04-30 05:42:12.201121
ORD07776,1946,食品,20.24,2025-04-30 05:48:03.185877
ORD07811,2262,电子产品,301.85,2025-04-30 05:56:55.921088
ORD08456,2029,图书,55.06,2025-04-30 05:59:43.015835
ORD00069,1186,电子产品,174.56,2025-04-30 06:02:50.282815
ORD09828,1471,食品,139.07,2025-04-30 06:11:29.022040
ORD09154,2239,食品,129.53,2025-04-30 06:13:13.460606
ORD05283,2468,电子产品,253.49,2025-04-30 06:21:42.903372
ORD04430,382,服装,156.08,2025-04-30 06:27:59.362220
ORD02239,763,食品,233.43,2025-04-30 06:29:49.399060
ORD06492,1522,服装,80.96,2025-04-30 06:34:59.600966
ORD07615,1919,食品,234.07,2025-04-30 06:44:17.680779
ORD00653,2068,服装,145.31,2025-04-30 06:45:01.614921
ORD08740,2471,服装,202.46,2025-04-30 06:45:27.828017
ORD09525,1817,服装,542.62,2025-04-30 06:49:01.439919
ORD03291,1329,家居用品,82.24,2025-04-30 06:52:55.049950
ORD03559,750,食品,240.79,2025-04-30 07:00:09.374835
ORD06645,2147,图书,196.05,2025-04-30 07:02:28.964130
ORD04184,1817,家居用品,81.41,2025-04-30 07:03:16.782670
ORD08883,2806,图书,193.99,2025-04-30 07:04:50.659156
ORD08292,980,家居用品,518.38,2025-04-30 07:10:03.309179
ORD00835,1107,图书,76.34,2025-04-30 07:13:10.528366
ORD09572,365,服装,113.0,2025-04-30 07:19:15.038695
ORD02779,2617,服装,168.55,2025-04-30 07:27:39.360848
ORD09795,200,服装,218.68,2025-04-30 07:28:07.848724
ORD04103,1291,食品,262.1,2025-04-30 07:28:32.282793
ORD03546,2760,服装,93.38,2025-04-30 07:31:36.997997
ORD02291,1512,家居用品,108.65,2025-04-30 07:35:28.602206
ORD09758,2041,家居用品,89.8,2025-04-30 07:36:26.976497
ORD07219,828,图书,241.26,2025-04-30 07:44:30.958194
ORD02515,666,图书,306.65,2025-04-30 07:50:45.162115
ORD00376,2752,食品,134.31,2025-04-30 07:54:15.521234
ORD03180,1357,食品,160.89,2025-04-30 08:00:24.245630
ORD00777,893,服装,340.19,2025-04-30 08:01:58.853344
ORD07793,2955,图书,428.56,2025-04-30 08:02:29.366910
ORD03121,65,食品,290.2,2025-04-30 08:05:38.450499
ORD04765,1224,服装,59.52,2025-04-30 08:15:31.629209
ORD02321,746,图书,181.35,2025-04-30 08:18:32.317299
ORD02129,1202,食品,148.05,2025-04-30 08:26:39.056361
ORD04727,1128,服装,228.73,2025-04-30 08:28:03.923109
ORD04636,2986,食品,105.28,2025-04-30 08:30:21.268486
ORD07664,2419,服装,157.73,2025-04-30 08:32:45.125444
ORD03582,575,服装,273.13,2025-04-30 08:39:37.722460
ORD07186,1631,图书,150.24,2025-04-30 08:44:03.064538
ORD02007,376,图书,551.33,2025-04-30 08:48:41.751344
ORD08509,332,家居用品,345.1,2025-04-30 08:55:03.622777
ORD09615,1714,电子产品,355.46,2025-04-30 09:02:33.690358
ORD07406,2612,食品,146.79,2025-04-30 09:14:42.566507
ORD08940,911,图书,71.68,2025-04-30 09:19:12.560678
ORD03394,2930,电子产品,123.13,2025-04-30 09:20:12.830580
ORD08407,1879,服装,137.36,2025-04-30 09:20:55.306538
ORD00221,1277,图书,639.34,2025-04-30 09:23:46.595522
ORD03049,1312,食品,149.03,2025-04-30 09:31:51.298708
ORD02598,2953,电子产品,150.6,2025-04-30 09:32:22.226847
ORD08414,643,电子产品,72.83,2025-04-30 09:32:32.807245
ORD08916,2258,食品,231.35,2025-04-30 09:33:17.231361
ORD08818,1936,图书,734.54,2025-04-30 09:34:37.311956
ORD08357,2955,食品,89.44,2025-04-30 09:35:10.347027
ORD07794,1994,图书,316.49,2025-04-30 09:35:18.872567
ORD07963,1076,食品,138.6,2025-04-30 09:45:00.355988
ORD06709,2128,食品,372.16,2025-04-30 09:54:40.434854
ORD03187,2836,食品,242.66,2025-04-30 10:00:56.373816
ORD02322,529,食品,98.18,2025-04-30 10:02:24.305084
ORD02257,304,电子产品,139.35,2025-04-30 10:04:52.207110
ORD03092,2221,电子产品,455.09,2025-04-30 10:05:55.498139
ORD03786,2128,家居用品,68.49,2025-04-30 10:07:17.875066
ORD09726,168,图书,213.4,2025-04-30 10:22:29.587686
ORD08690,2890,服装,18.57,2025-04-30 10:29:48.503591
ORD02820,1810,食品,175.61,2025-04-30 10:33:11.343144
ORD05756,2371,图书,259.36,2025-04-30 10:36:05.380447
ORD05047,188,家居用品,68.11,2025-04-30 10:36:11.412550
ORD05624,526,服装,69.0,2025-04-30 10:38:45.234659
ORD05330,596,食品,441.19,2025-04-30 10:39:25.053236
ORD00608,816,电子产品,287.46,2025-04-30 10:41:59.793648
ORD06068,717,家居用品,437.91,2025-04-30 10:43:28.642121
ORD06407,559,图书,205.34,2025-04-30 10:45:38.841074
ORD07994,991,家居用品,46.87,2025-04-30 10:50:50.616883
ORD04684,1828,电子产品,341.92,2025-04-30 10:51:15.473711
ORD07232,2893,服装,290.69,2025-04-30 10:57:35.016433
ORD06048,63,服装,134.65,2025-04-30 11:05:19.087505
ORD03887,708,家居用品,379.87,2025-04-30 11:05:40.222534
ORD05653,2918,家居用品,174.64,2025-04-30 11:09:35.909594
ORD03491,2261,服装,52.39,2025-04-30 11:13:56.236944
ORD08097,1827,图书,148.38,2025-04-30 11:23:50.955854
ORD06961,2863,食品,173.9,2025-04-30 11:26:36.785397
ORD03157,2856,电子产品,326.63,2025-04-30 11:31:05.467777
ORD03715,2994,电子产品,131.91,2025-04-30 11:33:59.941206
ORD00612,1003,服装,365.93,2025-04-30 11:35:35.041706
ORD01232,2553,电子产品,51.75,2025-04-30 11:40:53.423461
ORD00279,404,图书,210.16,2025-04-30 11:43:08.624972
ORD03655,680,食品,324.36,2025-04-30 11:46:06.688525
ORD06672,2629,服装,53.07,2025-04-30 11:47:18.418590
ORD07192,1206,家居用品,115.35,2025-04-30 11:50:12.117629
ORD00456,2386,图书,271.04,2025-04-30 11:50:23.418489
ORD01368,542,图书,199.52,2025-04-30 11:59:40.863331
ORD02499,165,家居用品,370.16,2025-04-30 12:04:27.154701
ORD03497,950,服装,110.92,2025-04-30 12:12:59.756128
ORD04019,1528,图书,571.38,2025-04-30 12:14:25.844519
ORD03115,2613,电子产品,88.18,2025-04-30 12:16:18.298577
ORD07723,1856,电子产品,154.14,2025-04-30 12:19:25.272034
ORD04492,374,电子产品,203.09,2025-04-30 12:21:20.291310
ORD05321,2762,家居用品,398.25,2025-04-30 12:30:24.080385
ORD09376,2294,家居用品,95.65,2025-04-30 12:36:58.796317
ORD06533,2134,图书,162.46,2025-04-30 12:41:22.364780
ORD07208,2239,电子产品,244.91,2025-04-30 12:47:56.720315
ORD03378,2902,食品,80.28,2025-04-30 12:58:20.211248
ORD04464,2011,服装,364.34,2025-04-30 13:00:19.485228
ORD02382,1238,食品,119.21,2025-04-30 13:03:07.068576
ORD08264,410,服装,168.57,2025-04-30 13:04:55.190458
ORD06429,1617,家居用品,313.21,2025-04-30 13:13:09.712483
ORD08217,205,家居用品,87.62,2025-04-30 13:32:46.170503
ORD01798,309,电子产品,88.8,2025-04-30 13:33:47.150960
ORD04000,1933,食品,88.48,2025-04-30 13:35:32.474753
ORD01484,282,服装,91.93,2025-04-30 13:37:32.667128
ORD07313,360,电子产品,145.04,2025-04-30 13:44:26.042781
ORD04961,1820,食品,209.25,2025-04-30 13:46:52.518748
ORD02775,2882,服装,88.64,2025-04-30 13:47:21.482416
ORD06176,1613,家居用品,82.94,2025-04-30 13:52:21.403169
ORD02810,253,图书,323.12,2025-04-30 13:52:47.890442
ORD09226,1015,服装,105.36,2025-04-30 13:58:29.670846
ORD02078,986,图书,593.73,2025-04-30 13:59:38.573698
ORD09086,1490,服装,243.33,2025-04-30 14:02:05.380976
ORD01523,447,服装,458.59,2025-04-30 14:02:23.656774
ORD05734,258,图书,228.03,2025-04-30 14:05:12.261537
ORD03619,2029,服装,81.81,2025-04-30 14:05:17.015881
ORD09200,2527,食品,168.77,2025-04-30 14:11:03.062934
ORD08105,2723,家居用品,172.04,2025-04-30 14:13:53.364291
ORD07024,1239,图书,16.87,2025-04-30 14:14:26.381417
ORD03331,439,电子产品,304.66,2025-04-30 14:15:47.390849
ORD09618,598,食品,66.2,2025-04-30 14:34:28.244204
ORD04036,1871,电子产品,20.51,2025-04-30 14:36:02.689784
ORD07354,857,食品,87.67,2025-04-30 14:38:11.840142
ORD01409,103,图书,118.38,2025-04-30 14:39:15.682058
ORD08042,757,食品,375.26,2025-04-30 14:48:29.338284
ORD05474,102,家居用品,65.59,2025-04-30 15:05:00.555889
ORD01049,2867,家居用品,288.94,2025-04-30 15:17:18.731780
ORD02909,1718,电子产品,351.15,2025-04-30 15:27:49.994016
ORD09338,2319,服装,189.89,2025-04-30 15:29:21.598208
ORD01354,162,服装,127.15,2025-04-30 15:37:06.452292
ORD01727,720,服装,342.02,2025-04-30 15:44:40.278751
ORD00494,818,家居用品,99.41,2025-04-30 15:56:23.542145
ORD01127,2250,食品,52.41,2025-04-30 15:58:33.499488
ORD05135,48,食品,115.17,2025-04-30 15:59:46.685841
ORD04265,2186,食品,276.05,2025-04-30 16:01:18.367316
ORD08486,758,家居用品,181.51,2025-04-30 16:12:13.602660
ORD05486,2105,家居用品,209.64,2025-04-30 16:16:07.780170
ORD03946,2696,家居用品,209.94,2025-04-30 16:18:11.492384
ORD06578,631,服装,108.05,2025-04-30 16:21:27.898658
ORD05420,1234,家居用品,48.42,2025-04-30 16:25:18.328210
ORD09934,24,服装,292.34,2025-04-30 16:25:28.048000
ORD08250,495,家居用品,171.63,2025-04-30 16:31:00.841872
ORD04536,2926,图书,343.57,2025-04-30 16:34:54.228629
ORD02363,169,服装,218.21,2025-04-30 16:44:15.216893
ORD05071,2658,食品,24.0,2025-04-30 16:50:14.088555
ORD02981,1897,食品,409.0,2025-04-30 17:00:04.925311
ORD00060,2534,食品,202.69,2025-04-30 17:01:08.328352
ORD03966,121,服装,172.28,2025-04-30 17:01:54.683135
ORD07809,2087,食品,291.39,2025-04-30 17:12:35.613543
ORD00423,1405,服装,201.95,2025-04-30 17:12:48.113801
ORD07278,2491,服装,117.17,2025-04-30 17:24:13.981508
ORD06463,2870,图书,129.1,2025-04-30 17:32:01.584877
ORD00348,2438,食品,73.71,2025-04-30 17:33:01.586499
ORD09271,683,电子产品,179.2,2025-04-30 17:34:34.819751
ORD04327,1379,家居用品,247.32,2025-04-30 17:51:11.707624
ORD01787,2644,服装,118.33,2025-04-30 17:51:19.274189
ORD01664,126,电子产品,21.77,2025-04-30 17:51:43.159503
ORD03472,1795,图书,144.08,2025-04-30 17:52:59.977781
ORD04346,2413,服装,20.87,2025-04-30 17:55:11.204942
ORD01435,1859,家居用品,512.4,2025-04-30 17:55:24.091935
ORD05256,2083,服装,130.69,2025-04-30 17:57:04.448665
ORD01316,1980,服装,185.87,2025-04-30 18:15:49.122909
ORD03012,2967,图书,79.21,2025-04-30 18:17:21.932740
ORD09786,180,家居用品,66.06,2025-04-30 18:21:22.741866
ORD07675,853,家居用品,735.83,2025-04-30 18:23:38.716494
ORD06941,2842,食品,91.93,2025-04-30 18:25:58.942460
ORD06204,1406,服装,142.45,2025-04-30 18:32:17.393038
ORD02169,2468,电子产品,135.01,2025-04-30 18:33:54.500457
ORD09923,767,电子产品,99.04,2025-04-30 18:40:26.982627
ORD00144,1730,食品,83.86,2025-04-30 18:41:16.629021
ORD09793,530,电子产品,44.22,2025-04-30 18:41:33.457423
ORD05192,1360,家居用品,180.97,2025-04-30 18:41:37.901989
ORD02540,110,电子产品,14.13,2025-04-30 18:46:18.363762
ORD09312,1284,食品,48.2,2025-04-30 18:53:33.078036
ORD01916,524,图书,46.8,2025-04-30 18:55:09.451669
ORD05101,260,食品,258.66,2025-04-30 19:00:36.127036
ORD05905,1436,家居用品,17.08,2025-04-30 19:09:15.501423
ORD05742,1480,图书,101.56,2025-04-30 19:10:51.537026
ORD08767,671,服装,307.91,2025-04-30 19:13:54.128081
ORD06556,37,图书,39.14,2025-04-30 19:22:27.872045
ORD03074,2256,电子产品,40.76,2025-04-30 19:24:00.559867
ORD08894,589,图书,54.29,2025-04-30 19:25:04.201141
ORD03290,2450,图书,257.19,2025-04-30 19:33:04.439247
ORD00686,877,电子产品,52.14,2025-04-30 19:33:59.898952
ORD09478,2191,服装,357.13,2025-04-30 19:34:28.642168
ORD06620,2176,食品,285.18,2025-04-30 19:35:43.943226
ORD04608,2494,食品,251.38,2025-04-30 19:37:37.911389
ORD00482,1361,家居用品,189.09,2025-04-30 19:42:44.186898
ORD00518,732,食品,192.57,2025-04-30 19:45:18.880079
ORD05196,1938,图书,69.61,2025-04-30 19:46:49.371526
ORD07093,1243,家居用品,42.05,2025-04-30 19:57:14.585011
ORD03363,1541,电子产品,146.53,2025-04-30 20:03:04.437123
ORD02610,922,电子产品,130.47,2025-04-30 20:09:05.302798
ORD03875,291,食品,170.86,2025-04-30 20:11:39.707095
ORD01207,1582,服装,329.39,2025-04-30 20:13:20.260015
ORD00643,547,电子产品,478.98,2025-04-30 20:16:05.729587
ORD07214,103,服装,196.31,2025-04-30 20:20:35.381488
ORD08979,820,图书,449.74,2025-04-30 20:23:10.452279
ORD05509,630,家居用品,181.0,2025-04-30 20:26:29.590847
ORD00939,1124,食品,247.68,2025-04-30 20:27:20.558965
ORD07716,570,家居用品,268.81,2025-04-30 20:30:33.190136
ORD00736,344,食品,86.9,2025-04-30 20:32:56.085964
ORD06478,2930,电子产品,644.11,2025-04-30 20:36:23.506381
ORD00392,543,电子产品,59.27,2025-04-30 20:36:32.213408
ORD04771,2458,家居用品,43.42,2025-04-30 20:40:18.500717
ORD01935,928,图书,172.57,2025-04-30 20:46:33.658591
ORD00929,796,食品,371.76,2025-04-30 20:48:34.693906
ORD03911,2203,服装,147.27,2025-04-30 20:49:56.633858
ORD04290,1266,图书,358.78,2025-04-30 21:02:30.639719
ORD02995,324,家居用品,107.8,2025-04-30 21:06:46.057863
ORD06497,329,家居用品,131.52,2025-04-30 21:07:51.635398
ORD05908,2360,食品,130.07,2025-04-30 21:14:01.775245
ORD00553,2718,图书,524.04,2025-04-30 21:17:12.963696
ORD09356,834,电子产品,225.47,2025-04-30 21:19:55.334596
ORD00087,293,家居用品,33.36,2025-04-30 21:24:11.469147
ORD07155,2491,图书,167.77,2025-04-30 21:30:18.972726
ORD00368,837,图书,31.31,2025-04-30 21:37:44.101006
ORD06737,684,图书,94.24,2025-04-30 21:40:32.535608
ORD01801,2024,家居用品,218.77,2025-04-30 21:50:01.209085
ORD06358,1164,图书,51.85,2025-04-30 22:01:43.374129
ORD06480,2979,食品,307.23,2025-04-30 22:08:20.762075
ORD06307,1408,家居用品,58.28,2025-04-30 22:16:07.494951
ORD09242,1888,图书,74.88,2025-04-30 22:20:38.924533
ORD09106,2731,家居用品,42.59,2025-04-30 22:29:43.677045
ORD08261,2384,图书,139.35,2025-04-30 22:35:38.226257
ORD02677,1956,家居用品,271.77,2025-04-30 22:45:34.053256
ORD04895,74,图书,150.63,2025-04-30 22:50:35.079976
ORD06659,2699,家居用品,353.2,2025-04-30 23:05:26.079594
ORD09461,2644,电子产品,101.36,2025-04-30 23:06:17.548232
ORD06016,1799,食品,141.03,2025-04-30 23:06:52.958700
ORD00072,414,食品,208.71,2025-04-30 23:08:19.762471
ORD04363,1304,家居用品,368.18,2025-04-30 23:10:39.164992
ORD09158,488,电子产品,27.21,2025-04-30 23:16:28.825768
ORD08177,2636,电子产品,155.88,2025-04-30 23:18:35.892374
ORD07398,850,电子产品,285.19,2025-04-30 23:23:41.631039
ORD09553,2430,服装,130.55,2025-04-30 23:24:00.080923
ORD01187,1984,图书,180.17,2025-04-30 23:25:15.654287
ORD08145,1188,服装,178.76,2025-04-30 23:27:08.156228
ORD00270,1452,家居用品,91.67,2025-04-30 23:27:28.361804
ORD04917,2132,图书,130.85,2025-04-30 23:31:41.586621
ORD06419,1200,家居用品,217.22,2025-04-30 23:42:50.487475
ORD00823,2008,图书,284.07,2025-04-30 23:47:51.465926
ORD00001,2620,食品,239.37,2025-04-30 23:48:09.944876
ORD05225,2503,电子产品,253.97,2025-04-30 23:54:10.095743
ORD07373,2153,电子产品,274.56,2025-04-30 23:59:20.718115
ORD09517,1857,食品,104.27,2025-05-01 00:02:41.555900
ORD05305,729,服装,78.22,2025-05-01 00:11:57.282202
ORD09210,1501,服装,154.43,2025-05-01 00:12:55.258951
ORD09011,877,家居用品,156.23,2025-05-01 00:19:07.021579
ORD08589,2133,服装,358.32,2025-05-01 00:25:29.854607
ORD09731,1988,电子产品,228.47,2025-05-01 00:29:06.928386
ORD00131,1636,电子产品,265.7,2025-05-01 00:30:05.046654
ORD06062,797,电子产品,51.17,2025-05-01 00:37:43.407681
ORD09350,1230,服装,261.01,2025-05-01 00:38:04.801882
ORD04732,1033,家居用品,141.07,2025-05-01 00:38:33.273119
ORD09797,1159,图书,279.76,2025-05-01 00:40:59.808701
ORD08919,1710,电子产品,388.39,2025-05-01 00:44:20.431126
ORD01574,881,食品,460.81,2025-05-01 00:47:28.682619
ORD03751,829,图书,374.97,2025-05-01 00:48:06.848431
ORD08078,2016,家居用品,261.48,2025-05-01 00:50:19.486042
ORD07200,1851,图书,123.09,2025-05-01 00:51:23.637593
ORD09740,835,服装,215.16,2025-05-01 00:53:59.493748
ORD00425,2816,服装,24.07,2025-05-01 01:08:53.445439
ORD06078,2103,服装,144.68,2025-05-01 01:10:39.125921
ORD01398,2756,图书,247.77,2025-05-01 01:14:15.806526
ORD07516,544,家居用品,56.24,2025-05-01 01:16:22.885650
ORD07609,322,食品,286.07,2025-05-01 01:18:23.680822
ORD04161,1893,电子产品,168.2,2025-05-01 01:22:15.035335
ORD08262,167,家居用品,157.86,2025-05-01 01:29:19.316055
ORD02968,1706,食品,38.46,2025-05-01 01:34:50.723579
ORD09472,1267,食品,265.78,2025-05-01 01:36:14.571549
ORD06451,1692,图书,209.34,2025-05-01 01:44:26.894851
ORD00225,1530,家居用品,214.79,2025-05-01 01:47:49.674575
ORD01847,2670,电子产品,148.17,2025-05-01 01:48:06.788487
ORD03618,2317,家居用品,34.61,2025-05-01 01:52:09.833498
ORD03047,2960,图书,300.67,2025-05-01 02:00:26.677546
ORD02332,1322,图书,111.89,2025-05-01 02:01:20.230054
ORD04640,366,电子产品,259.07,2025-05-01 02:02:43.489133
ORD03473,2958,家居用品,54.23,2025-05-01 02:04:36.814477
ORD03534,1284,食品,94.74,2025-05-01 02:12:28.379453
ORD03100,27,服装,325.94,2025-05-01 02:13:59.105309
ORD02899,1014,家居用品,296.4,2025-05-01 02:16:14.231414
ORD09869,1792,服装,51.59,2025-05-01 02:16:35.863009
ORD05385,805,食品,183.33,2025-05-01 02:17:45.486882
ORD07052,2347,电子产品,122.54,2025-05-01 02:18:20.700458
ORD08365,1335,电子产品,73.52,2025-05-01 02:24:33.145606
ORD07731,843,服装,234.61,2025-05-01 02:24:37.935292
ORD08304,1234,食品,280.67,2025-05-01 02:33:48.467621
ORD06947,1360,服装,154.5,2025-05-01 02:37:27.855344
ORD04188,502,食品,153.84,2025-05-01 02:45:38.003221
ORD05933,2818,电子产品,221.97,2025-05-01 02:46:07.136825
ORD02611,1220,服装,195.36,2025-05-01 02:53:00.365255
ORD05408,1354,食品,65.26,2025-05-01 02:56:22.502982
ORD05616,1027,电子产品,269.39,2025-05-01 02:56:40.222403
ORD09852,2103,图书,250.21,2025-05-01 02:57:38.426301
ORD05808,661,家居用品,89.37,2025-05-01 02:58:12.440209
ORD08368,1336,家居用品,143.32,2025-05-01 02:58:40.038464
ORD06714,2178,服装,132.49,2025-05-01 03:06:53.020971
ORD08335,222,服装,157.02,2025-05-01 03:09:02.276721
ORD08345,178,电子产品,163.15,2025-05-01 03:16:03.114620
ORD04212,2537,电子产品,16.86,2025-05-01 03:17:05.489797
ORD02798,1014,食品,127.03,2025-05-01 03:18:25.463345
ORD08046,1038,家居用品,205.11,2025-05-01 03:24:24.881770
ORD07656,1335,家居用品,280.93,2025-05-01 03:24:58.886323
ORD05411,635,服装,187.58,2025-05-01 03:25:02.667035
ORD09357,1690,图书,717.04,2025-05-01 03:26:09.627187
